scheme_name,scheme_url
Skilled Youth Startup Scheme,https://www.myscheme.gov.in/schemes/syss
SMILE - Comprehensive Rehabilitation For Welfare Of Transgender Persons – Skill Development And Training,https://www.myscheme.gov.in/schemes/smile-skill-and-training
Solar Energy Corporation of India (SECI) Internship,https://www.myscheme.gov.in/schemes/secoii
Special Basic Mountaineering Course,https://www.myscheme.gov.in/schemes/mountaineeringuk
Special Education - Tamil Nadu,https://www.myscheme.gov.in/schemes/sebwodap
Special Education And Vocational Training Through Government Institutions,https://www.myscheme.gov.in/schemes/sevtgi
"Special Incentive Scheme for Women of Tharu, Boksa and Other Tribes (For Training and Marketing)",https://www.myscheme.gov.in/schemes/siswtbottm
Special Jobs to PwDs - Clerical Assistant,https://www.myscheme.gov.in/schemes/sjpwds
Special Jobs to PwDs - Helper,https://www.myscheme.gov.in/schemes/pwdhelper
Sponsorship for Employment,https://www.myscheme.gov.in/schemes/pfe
State Level Awards for Divyang Persons,https://www.myscheme.gov.in/schemes/slafpwd
Stipend Scheme For Poultry Farming Training For Divyang People,https://www.myscheme.gov.in/schemes/sspftdp
Stipend Scheme For Poultry Farming Training For Schedule Caste,https://www.myscheme.gov.in/schemes/sspftsc
Stipend Scheme For Poultry Farming Training For Weaker Section,https://www.myscheme.gov.in/schemes/sspftws
Stipend Scheme For Scheduled Tribes - Poultry Training Stipend,https://www.myscheme.gov.in/schemes/ssst-pts
Stipends To Trainees In Industrial Training Institute,https://www.myscheme.gov.in/schemes/stiti
"Strengthening Skills, Arts and Employment through ITIs",https://www.myscheme.gov.in/schemes/skaaeti
"Subsidy on Rehri alongwith (Stove, Gas Chulha, Utensil etc.) for the Fish/Fish Product Sale",https://www.myscheme.gov.in/schemes/rehrihr
Subsidy Scheme for Self-help Groups of Minorities,https://www.myscheme.gov.in/schemes/ssshgm
Supply of Tool Kits to their Trained Workers,https://www.myscheme.gov.in/schemes/stkk
Swahid Dayal Das Panika Swaniyojan Achoni,https://www.myscheme.gov.in/schemes/sddpsa
Swanirbhar Naari,https://www.myscheme.gov.in/schemes/naari
Talab Matsyiki Vishesh Sahayata Yojana (Anusuchit Jaati/Janajati/Ati Pichhada),https://www.myscheme.gov.in/schemes/tmvsy-ajjap
Team Production Award,https://www.myscheme.gov.in/schemes/tpa
Term Loan Scheme (GSKVN),https://www.myscheme.gov.in/schemes/dcs-tl
The Grant of Honorarium to Legal Researcher Scheme,https://www.myscheme.gov.in/schemes/ghlrs
The Inland Waterways Authority of India Internship Scheme,https://www.myscheme.gov.in/schemes/ipiwai
The Lokpal of India Internship Scheme,https://www.myscheme.gov.in/schemes/tloiis
The NSFDC Internship Scheme,https://www.myscheme.gov.in/schemes/tnsfdcis
The Scheme Of State Award For Disabled,https://www.myscheme.gov.in/schemes/tssad
Theatre Workshop,https://www.myscheme.gov.in/schemes/tw
Tiatr Script Writing Workshop,https://www.myscheme.gov.in/schemes/tsww
Tool Kit Grant for Traditional Handicrafts Experts,https://www.myscheme.gov.in/schemes/tkgthe
Toolkit Assistance (UKBOCWWB),https://www.myscheme.gov.in/schemes/tksukbocwwb
Training Centre for Specially-Abled Persons,https://www.myscheme.gov.in/schemes/tcfsap
Training Classes In Veda/Devaram,https://www.myscheme.gov.in/schemes/tcvd
Training on Artificial Insemination for Self-Employment,https://www.myscheme.gov.in/schemes/toaifse
Training Programme for Entrepreneurship Development in Biotechnology,https://www.myscheme.gov.in/schemes/tpedb
Training Programme for Sugarcane Farmers,https://www.myscheme.gov.in/schemes/trainsugarfarmers
Transgender Utthan Kosh - Self Employment Programme for Transgender,https://www.myscheme.gov.in/schemes/tuk-sept
Transgender Utthan Kosh - Training Programme for Transgender,https://www.myscheme.gov.in/schemes/tuk-tpt
Tribals Development Plan: Motor Driving Training [Light & Heavy Vehicles],https://www.myscheme.gov.in/schemes/tdp-mdtlhv
Tribals Development Plan: Purchase of Tourist Taxi,https://www.myscheme.gov.in/schemes/tdp-ptt
Tribals Development Plan: Tea/Coffee And Coconut Parlor,https://www.myscheme.gov.in/schemes/tdp-tccp
Unemployment Allowance for the Educated Unemployed Youth Scheme,https://www.myscheme.gov.in/schemes/ueas
Unemployment Allowance Scheme,https://www.myscheme.gov.in/schemes/uas
Unemployment Assistance Scheme - Tamil Nadu,https://www.myscheme.gov.in/schemes/ueastn
Utility Based Handicrafts Award,https://www.myscheme.gov.in/schemes/ubha
Uttarakhand Oon Yojana,https://www.myscheme.gov.in/schemes/ukoy
Various Training and Support Schemes of Kisan Vigyan Kendra - Veer Chandra Singh Garhwali Uttarakhand University of Horticulture and Forestry,https://www.myscheme.gov.in/schemes/vtsskvk
Varishtha Bunkar Samman Yojana,https://www.myscheme.gov.in/schemes/vbsy
Vehicle Loan Scheme (GTKVN),https://www.myscheme.gov.in/schemes/tsgtkvn
Viksit Delhi CM Internship Programme,https://www.myscheme.gov.in/schemes/vdcmip
Vocational Education and Training Loan Scheme,https://www.myscheme.gov.in/schemes/vetls
Vocational Education Programme,https://www.myscheme.gov.in/schemes/vep
Vocational Training in Tribal Areas,https://www.myscheme.gov.in/schemes/vtcta
Vocational Training Of Destitute Women And Adolescent Girls,https://www.myscheme.gov.in/schemes/vtdwag
Vocational Training to the Dependents,https://www.myscheme.gov.in/schemes/vtd
Vrutti Protsaha Loan Scheme,https://www.myscheme.gov.in/schemes/vpls
Women Scientist Scheme-A,https://www.myscheme.gov.in/schemes/wos-a
Women Scientist Scheme-B,https://www.myscheme.gov.in/schemes/wos-b
Women Scientist Scheme-C,https://www.myscheme.gov.in/schemes/wos-c
Youth Art Training Fellowship Scheme,https://www.myscheme.gov.in/schemes/yatfs
Yuvasree Prakalpa,https://www.myscheme.gov.in/schemes/yuvasree
"“Training in Coir” Component of the ""Development of Coir"" Scheme",https://www.myscheme.gov.in/schemes/ticcotdocs
